"","content","评论时段"
"1848","我们并肩看了一场烟火你没有看我我没有看天空","2017-2019"
"1849","一起去宇宙吧，我数星星?你笨就数月亮?叭。","2020及以后"
"1851","今天之后白天就比黑夜长啦[吐舌]好好生活～","2017-2019"
"1852","“你被我安稳的爱着，应该有做任何事的勇气。”","2017-2019"
"1853","告诉你们哈因为棉子够直接??","2017-2019"
"1854","此生若能得幸福安稳，谁又愿颠沛流离","2017-2019"
"1855","你们也会找到迷人的宝贝与你共渡难关","2017-2019"
"1856","作为原beat制作人，谢谢所有尊重我们幕后的音乐人和朋友，之后也会为大家提供更优质的Beat，希望为这个文化填把火。","2017-2019"
"1857","我对你是招摇过市明目张胆溢于言表的喜欢","2017-2019"
"1858","月亮可以为我作证我向它传了很多想你的简讯???","2017-2019"
"1859","这个冬天没有甜甜的恋爱，它只会把人冻得憨憨","2017-2019"
"1860","你们找到要一起跨年的人了吗？","2017-2019"
"1861","玫瑰在离开小王子的时候说：我当然爱你没有让你感受到是我的不对","2017-2019"
"1862","小王子还说：可是我毕竟是太年轻了不知道该如何爱她","2017-2019"
"1863","温柔的人总是很自卑吧","2017-2019"
"1864","“后来这个笨手笨脚的小孩子还是选择了自己把剩下的路走完。”","2017-2019"
"1865","把你还回人海了，要乖啊你，真的别这样对下一个女孩子了","2017-2019"
"1866","在我最想放弃的时候，求你别再对我笑了","2017-2019"
"1867","凭什么要把我教给你的东西，都给下一个女孩子。","2017-2019"
"1868","别聊，别习惯，别喜欢，别答应，别在一起。","2017-2019"
"1869","你是例外也再无例外","2017-2019"
"1870","林大仙初登《我是歌手》时，后台本来还嘻嘻笑笑、语带轻蔑，“林志炫都唱过什么歌？”“蒙娜丽莎他是谁～”然后大仙一个高音接着更高的音，那几个表情都僵住了","早期"
"1871","林志炫外表文质彬彬，连说话也很轻柔，给人很文弱的印象，但是一唱起来，就变成了硬气男人，豪情四溢","早期"
"1872","他不是冠军我真的很失望","早期"
"1873","对比这一届，韩红孙楠虽然招黑，但其歌唱技巧自不用说，而且感情表达上也是很丰沛的，毕竟高手。黄丽玲李健包括韩国人，都唱得非常用心动情，也是我最喜欢的三位。之前淘汰的陈李胡古，或多或少输在地域，知名度，天赋上。而靓颖就是明显的炫技大于情感，淘汰得一点儿也不错。","早期"
"1874","从第一季到第四季我真的只想说高手真的屈指可数林大仙毫无疑问的世外高人比第二季的韩红真的强太多一点儿傲气没有。后期采访中羽泉也这样评价他说林志炫就像是奢侈品他天生就是为唱歌而来的。正所谓高手一开口就知有没有","早期"
"1875","当火车开入这座陌生的城市，那些从来没有见过的霓虹。这句开头打动过多少离开家在外漂泊的孩子","早期"
"1876","坐了两年同桌，高考前几天才意识要分开了，忽然间发现我已喜欢上她，那种深深的喜欢，才明白我不能离开她。我忍住了，没有在最不适合或许是最适合的时间表白。大一异地，我在电话里把这件事告诉了她，也算是表白吧。没有想象中那么悲壮，有的只是一份淡淡的拒绝。如今已经七年了，喜欢了一秒，爱了七年","早期"
"1877","一个多月前，我高三辍学放弃高考出来找工作，一个人在公交车上坐着，在陌生的城市里漫无目的的穿行，那时候听到这首歌特别难受。","早期"
"1878","陈楚生是个实力歌手，可惜被埋没了","早期"
"1879","2021年了，不会还有人在听这歌吧","2020及以后"
"1880","胡同的名字叫百花深处。","2017-2019"
"1881","记忆中有条胡同，小时候经常和伙伴们一起，在胡同口，跳房子、抓羊嘎啦、跳皮筋儿、扔沙包……每到吃饭的时候，外婆都会站在家门口朝这边儿喊:“丫头——回家吃饭了。”","2017-2019"
"1882","这是有他的过往，有他的青葱岁月半暖时光，有他长长的思念淡淡的惆怅。浮云一别后，流水十年间，小镇依然，岁月不改他模样，离线的风筝为何还是不能忘，树叶依旧沙沙响，这里空空荡荡，而那条街巷，或在远方，可依旧有人为你等候，为你暖上一壶酒，听你浅吟轻唱，把这故事慢慢讲，忆起那年那人那时光","2017-2019"
"1883","生活总要有一些寄托吧，哪怕是孑然一身，惟愿有人为你立黄昏，有人问你粥可温。","2017-2019"
"1884","家门口的那条路上，是每个人童年的游乐场，安祥的模样是记忆里熟悉的故乡。而不曾改变的，还有家门口等待的身影。离家的游子，就算再远，也能清晰的回忆着家的一切，因为那是我们逐梦背后的力量。毛不易总这样写着生活点滴的平凡细节，温暖的传递着阳光的温度。听完这首歌，回家看看给家人一个拥抱吧。","2017-2019"
"1885","每次通知栏显示赞了我评论我都要重温一遍这首歌。。。","早期"
"1886","听老许的第一首歌，05年高考落榜，学吉他，朋友说有首歌吉他特别棒，然后他弹了《完美生活》，听到前奏以及歌词后，各种思绪涌上心头，后来一首一首的，就这么认真而优雅的陪着我，这么多年一直想听许巍现场的《完美生活》，去年年底终于在昆明演唱会上圆梦，听到《完美生活》的时候情不自禁闪烁泪花","早期"
"1887","有对老两口来买电影票，少说也得有70多了吧.颤颤巍巍地问电影票都怎么卖多少钱，问完之后老太太嫌贵说不看了吧，老爷子边掏钱买票边说:其实我根本不爱看这玩意儿，是这个小妹妹想看.然后，这个70多岁的小妹妹害羞了[爱心]","早期"
"1888","人生最好的三种状态：不期而遇、不言而喻、不药而愈！","早期"
"1889","2014最后一小时，有老许陪我度过[可爱][可爱][可爱]","早期"
"1890","事实上，车站比婚礼现场见证了更多真挚的接吻，医院的墙壁比教堂聆听了更多的祷告","早期"
"1891","在一辆列车上，男孩拿着手机发微博，他在微博上写下：“在车上，我对她一见钟情。不知为什么，她一直望着窗外。”男孩默默的看着她，心想她一定不知道，过了一会儿，微博上有人回复了他：“因为玻璃上倒映着你的脸。","早期"
"1892","健哥总能把各国情歌唱出莫斯科味儿。","早期"
"1893","哼唱美哭，看视频李老师唱最后一声再见时，大眼睛里流光溢彩水波荡漾清澈见底，满满的都是感情啊","早期"
"1894","终于上线了，我感受到了网易云音乐巨大的诚意！[爱心][爱心][爱心]","早期"
"1895","这首歌是王一博在嗨唱转起来的节目上唱的，选的是大张伟的我是一颗跳跳糖，粉丝没有觉得他唱得有多好，只是觉得很可爱所以集体母爱泛滥了，所以播放量就上去了。高贵的路人不喜欢请点下一首，当然，如果您闲的没事非要花费时间评论也请随意。好音乐那么多，希望您能找到您喜爱的歌，祝开心。","2017-2019"
"1896","要不是我腰不允许，我也做跳跳糖!","2017-2019"
"1897","“每个人有每个人的爱好或者信仰的东西，不管是做任何都好，都是做自己，永远都是在跟自己较劲、跟自己拼搏，让你自己更加得进步”","2017-2019"
"1898","你就这么一蹦一跳，攒着小星星跑进我的心里啦","2017-2019"
"1899","现在是11月3日13：06，一位靓女拿起她的笔，为了防止因做作业而哭，所以她放起了她男朋友这首可爱又酷的歌","2017-2019"
"1900","“别回来了，我已经过了重蹈覆辙的年纪。”","2017-2019"
"1901","可能是天生懦弱我肯定是喜欢你的","2017-2019"
"1902","“你爱ta吗？”“爱，就算偷偷爱着也可以…”","2017-2019"
"1903","明明我们也曾互相心动过。周叶玲","2017-2019"
"1904","爱过一个错的人就连说话都是轻轻的怕吵到他怕他烦怕他不要我就连他走后我都忘记了自己的声音","2017-2019"
"1905","幼稚园杀手Forever[星星][星星]，2011开始听到2019，从最开始单纯的听众到开始认识了解说唱，最终我也走上了同样的路，不管未来如何，我都会继续坚持.[圈]","2017-2019"
"1906","你被黑暗敲打，恰恰说明你是光明本身。","2017-2019"
"1907","今年好幸福，幼杀今年好高产","2017-2019"
"1908","幼稚园杀手，他既唱国荣辱，亦唱人悲欢??","2017-2019"
"1909","突然发现杀手经常用到“洒脱”这个词。2012年他写着“我洒脱得就像阳光下的灰尘即便经济危机横行我也不会亏损”2018年他感慨“以为自己什么都可以放弃也满不在乎也曾假装洒脱和快乐被那所学校开除”如今“意志消亡殆尽灵魂的源泉已干枯而曾经那个洒脱的我却更像个叛徒”就还蛮令人唏嘘的吧。","2017-2019"
"1910","听周杰伦的青春叫青春，听许嵩的青春也叫青春，听汪苏泷的青春也叫青春，听任何曾经在青春期打动过你的人的歌都是青春。没有谁比谁的青春高贵，也没有谁比谁的青春低俗。音乐是最主观的东西，谁的音乐能打动你，能引起你的共鸣，谁就值得你喜欢。与名气，地位无关，甚至与唱功，能力关系都不大。","早期"
"1911","慢慢悠悠晃这么大。感觉自己成长了。成熟了一些。再加上朋友吐槽非主流的打击。汪苏泷。许嵩。徐良。小贱。本兮一类歌手。放在手机也是“绝对不能让别人发现系列”现在再听确实蛮有味道的。。想起好多以前的事。","早期"
"1912","故事可以重来，时光却已不在。","早期"
"1913","没有不分手的恋爱！只有不伤手的立白！[惊恐][惊恐][惊恐]","早期"
"1914","许嵩徐良汪苏泷可以说是在我初中年代的“三大歌王”。初中时我们都还有点小叛逆，有点中二病，有点期望校园小说里的爱情，所以说大家都很喜欢他们三的歌！[憨笑]但是随着年龄的增长，中二病已好，我开始觉得那些校园小说太过幼稚，渐渐的也不再听徐良汪苏泷了，不是因为不好听，而是因为年龄的增长，","早期"
"1915","想和日推到这首歌的人做朋友","2017-2019"
"1916","高中的同学们加油只要坚持没什么熬不过去","2017-2019"
"1917","評論你們想說的話我會選擇性回覆哒還有謝謝支持我的人和喜歡這首歌的人沒有你們的支持我什麼也不是我會一直努力做更多能夠讓你們喜歡的音樂不會讓你們失望???","2017-2019"
"1918","加油让看不起你的人攀爬不起","2020及以后"
"1919","TT抗失恋，C-blcok抗穷，廖效浓抗性冷淡，fcyco抗怀念，顽童抗单身太久怀疑人生[撇嘴]","2017-2019"
"1920","这个大学，我他妈考定了","2017-2019"
"1921","高三的学生你们听好了剩下的140多天一定要坚持住别忘记最初的梦想对得起曾经的努力别让你努力挣钱的爸妈在你没考上那天眼里流过一瞬遗憾我是一名从300名爬到50名的高三学生我陪你们一起努力记住厚积十载苦谁知薄发一朝甘自尝加油","2017-2019"
"1922","有一天这首曲子的评论会到999＋，我的评论也会沉没到底。那有何妨！这个世界，越来越多的人发现了我曾发现的美，越来越多的人懂得了这首曲子，就是懂得了我","2017-2019"
